fullId,category,wnsynset,wnlemmas,up,front,unit,aligned.dims,isContainerLike,surfaceVolume,solidVolume,supportSurfaceArea,weight,staticFrictionForce,name,tags
wss.85d8a1ad55fa646878725384d6baf445,TrashBin,n2750182,"ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin",,,0.04186759792255066,"60.70802\,64.76415\,41.8676",true,0.011618,0.013377,0.127542,,,waste bin,poubelle waste trash can bin plastic plastique bureau office
wss.85e52b4542fdb2a398d5fc0473d00a1c,"WallArt,Picture,_StanfordSceneDBModels,_SceneGalleryModels",n3937282,"picture,image,icon,ikon","0\,0\,1","0\,-1\,0",0.042246732805658854,"94.80589\,99.79523\,6.653015",true,0.014979,0.056779,0.056895,18.148936049345757,415.43688750688284,kare       picture i love new york   x   assorted  bild i love new york   x   sortiert,"bild,dekoration,design,kare,lifestyle,living,living room,picture,trendy,wohnen,wohnzimmer"
wss.85f535b5ff34d58e452f233142155aa6,"Horse,Toy",n2377103,"horse,Equus caballus","0\,0\,1","1\,0\,0",0.043554633842883016,"47.155735\,97.35071\,130.17404",false,0.019235,0.03693,0.029993,,,wooden horse,"horse,toy,wood"
wss.85fab549c9ff3981f11c3739edd52fa3,"WallArt,Picture,_StanfordSceneDBModels",n3937282,"picture,image,icon,ikon","0\,0\,1","0\,-1\,0",0.048322729698758275,"96.64546\,96.64546\,4.832273",true,0.013968,0.026551,0.030785,16.923982825105917,387.3971857063982,picture frame,"art,decoration,frame,framed art,painting,picture,picture frame"
wss.860e7a466d55aff148fc33e112dcdca3,"WallArt,Poster",n6806283,"poster,posting,placard,notice,bill,card","0\,0\,1","0\,-1\,0",0.00943260537705625,"98.21229\,81.712585\,0.0",true,0.006129,0.006129,0.007536,7.42605174220176,169.98549192400594,i am ghost poster,"ghost,i am,poster"
wss.8627a6821223d0dd985620cba44cf716,Booth,n2877456,booth,"0\,0\,1","-1\,0\,0",0.03395513782974366,"307.1738\,122.238495\,244.47699",true,0.622308,3.507081,4.425229,,,booth,"booth,restaurant,table"
wss.863278541f2d3b6f8f6954a9f606d84e,"Table,EndTable",n4386330,table,"0\,0\,1","0\,-1\,0",0.021026857366028398,"63.08057\,63.08057\,63.08057",false,0.006457,0.019767,0.004663,5.416914453007861,64.37735204553888,end table glass square,"architecture,end,furniture,glass,table"
wss.8636a82bdf420728fb51ce209a6c6ab1,"Lamp,WallLamp",n4155768,sconce,,,0.05606381068966364,"40.996662\,75.78815\,61.763245",true,0.016349,0.026267,0.015846,35.14493775608534,348.0578186837709,cylindre d      eacute clairage ext eacute rieur mural econo    par qualioptiq com,"cylinder facade luminaire,cylinder light,cylinder lights,exterior lighting,landscape architecture,lighting cylinder,lighting cylinders,up and down light,up down light,up or down light,wall cylinder,wall mounted light cylinder,wall sconce,wall washer"
wss.8643db99ba0ab711a8840b31c6de34ce,"Cabinet,Sideboard",n2915411,"buffet,counter,sideboard",,,0.02215842425113933,"157.0281\,71.53515\,39.256973",true,0.074759,0.171699,0.616446,50.256222775618866,496.91187204003654,sideboard with wine rack,"oak furnature,sideboard,wine rack"
wss.8647bc3a58eb9d04493a4a2a112261d3,Couch,n4263630,"sofa,couch,lounge",,,0.024790843559542638,"217.65125\,68.66964\,92.7207",false,0.162779,0.713453,0.008674,257.866705134684,2448.4293876856063,sofa,*
wss.864fbf39c3d0cf43b9d7c2fc41e80228,Bench,n2832068,bench,,,0.030424376914522256,"133.86737\,51.374912\,33.46682",false,0.024068,0.053137,0.006125,14.4408,87.74230080000001,stowaway bench,woodwork
wss.864ff3d10d02026ccb2a965e75be701c,TrashBin,n2750182,"ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin",,,0.031038968523676966,"41.85216\,78.3734\,41.69853",true,0.016267,0.049323,0.01121,,,series ash urn,"ash urn,campus furniture,dumor,landscape architecture,landscape furniture,mall furniture,outdoor ash urn,outdoor furnishings,outdoor furniture,park,park furnishings,park furniture,site furnishings,site furniture,steel furniture,street furnishings,street furniture"
wss.866180a3962eb78526acd17789ec9c7b,"Airplane,rankAirplanes",,,"0\,0\,1","0\,1\,0",4.616034209809119E-5,"25.052925\,5.2377033\,18.806019",false,7.0E-5,1.61E-4,0.001843,,,ac,"gevechts,vliegtuig"
wss.866552d994de3a252ea98d69e91ba870,"Chair,_AttributesTrain,rankChairs",n4598236,Windsor chair,"0\,0\,1","0\,-1\,0",0.030619988194491733,"73.345894\,124.03269\,72.56416",false,0.012967,0.022466,0.003099,15.3593016150486,152.90936150765273,thos  moser continuous arm chair,*
wss.867d9945687ada13bb62a53e25c6d701,Speaker,n3696785,"loudspeaker,speaker,speaker unit,loudspeaker system,speaker system","0\,1\,0","0\,0\,1",0.0033207247575458153,"55.56041\,55.241257\,21.314901",false,0.002073,0.003907,0.02455,,,speaker,
wss.8681ef9160fe431771e72001f9e1cdc7,PottedPlant,n17402,"plant,flora,plant life",,,0.027578513239309817,"119.57257\,217.6968\,98.764175",true,0.037831,0.102937,0.098926,62.7389304,352.176950496,potted plant,"plant,potted,potted plant"
wss.8689c0f170e62baa3243977ac99cb30,TrashBin,n2750182,"ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin",,,0.014908915467937872,"56.696815\,56.61303\,56.696815",true,0.005992,0.091968,0.086563,,,dune series trash receptacle ds tr,"cast concrete,cement,concrete,custom planter,dune,exterior,furniture,kornegay,kornegay design,landscape,landscape amenities,landscaping,lawn,mall furnishings,outdoor,patio,planter,planters,pot,pots,precast,public furnishings,site,site amenities,site furnishing,streetscape,yard"
wss.8691c6558e4d22d15f4cdfe420b20d8e,Dog,n2086723,"dog,domestic dog,Canis familiaris","0\,0\,1","-1\,0\,0",0.0018916598280050443,"3.0066475E-14\,76.52502\,112.003845",false,0.002663,0.002663,0.001072,,,shepherds dog,"animal,blondie,deutsch,dog,german,hund,schaefer,shepherd,tier"
wss.86a25532f255728fdaeb838d0771f3b5,"Chair,Recliner",n3005231,chair,"0\,0\,1","1\,0\,0",0.03427315402809822,"117.284386\,92.94092\,96.82173",false,0.100182,0.709476,0.01654,118.66473003769559,1181.3654395434307,cube arm chair,"arm chair,chair,interior furniture"
wss.86ab8423415349e6fad7f870c0e9e89,"Chair,OfficeChair,_StanfordSceneDBModels",n3005231,chair,"0\,0\,1","1\,0\,0",0.02644473476050025,"73.31803\,102.130104\,76.085464",false,0.015287,0.023041,0.007067,18.107321954904602,180.26724835100543,chair,chair
wss.86bda959021c63b48242cb5dc48c7177,Microwave,n3766619,"microwave,microwave oven",,,0.037956899577804654,"75.9138\,41.75259\,56.935352",true,0.011629,0.181158,0.43672,30.14336298328708,285.022148324124,countertop microwave,"appliance,architecture,food,hot,kitchen,microwave,over"
wss.86c51bb7ed75c3de18c2ef97a78d01b,"ChestOfDrawers,Dresser",n3018908,"chest of drawers,chest,bureau,dresser","0\,0\,1","0\,1\,0",0.03196251353511287,"76.71004\,180.58821\,56.648453",true,0.079906,0.385982,0.426959,47.9436,291.30531360000003,dresser,"book shelf,desk,drawer,stand,storage space"
wss.86d4cf0d079296097b8719315327c582,"Computer,Laptop",n3648120,"laptop,laptop computer",,,3.7217943069417617E-4,"49.27132\,26.772005\,30.954277",false,0.002228,0.003793,0.151536,,,macbook pro,"apple,computer,laptops,mac,mac book pro,macbook,macbook pro,macbookpro"
wss.86d8257cb63cf1cb29c4be4831583165,Desk,n3184367,desk,,,0.022641751323712437,"135.85056\,65.66108\,63.396904",false,0.041601,0.097231,0.005182,24.9606,151.66060560000003,eames reg  desk with right hand drawer from smartfurniture com,"designer furniture,desk,eames,herman miller,modern furniture,office furniture,smart furiture"
wss.86d9102ab3d5b638ebbef56ea25e4b3,Ipod,n3014816,check,"-1\,0\,0","0\,0\,1",0.05687251471157914,"13.882239\,24.64633\,1.7912624",false,1.43E-4,6.29E-4,0.029601,,,ipod touch   st gen,"apple,classic,gen,generation,inc,mac,macintosh,nano,shuffle,touch"
wss.86e3c4b230f07031411c679938d00104,WallArt,n3496279,"hanging,wall hanging","0\,0\,1","0\,-1\,0",0.02740692578449988,"124.9501\,63.300323\,1.7263565",true,0.01152,0.011348,9.53E-4,13.9579239794688,319.5028335722873,a gift for chineses,"air,asia,asian,asiatique,asie,cadeaux,china,chine,chinese,chinois,decoration,design,fan,fans,gift,moboille,modern,moderne,new,nouveau,present,vent"
wss.86e9fe33102d633b9a866d7bb18ca5d8,1Shelves,n4197095,shelf,"0\,0\,1","0\,-1\,0",0.03620130048093786,"83.092125\,31.070417\,30.927895",false,0.004992,0.011633,0.004214,,,shelf,shelf
wss.86eadf082cd8887a35836c728d324152,Vase,n4529463,vase,,,0.03322898387473526,"33.05951\,65.411255\,33.059814",true,0.002959,0.02345,0.00316,7.0039971734314985,176.89720026369417,kare       vase barbarella   cm  vase barbarella   cm,"decoration,design,dining room,kare,lifestyle,lounge,speisezimmer,trendy,vase,wohnen"
wss.86f04d19c923fb4cdc839147f1efce1b,Desk,n3184367,desk,,,0.007994034154325385,"113.92514\,28.778522\,113.92505",false,0.021995,0.131014,0.364637,13.197000000000001,80.18497200000002,desk,"curved,curves,desk,desks,fancy,office"
wss.86f7ebdf535cee9a9989f623ede600e6,TV,,,"0\,0\,1","0\,-1\,0",0.0038914200683936562,"94.17235\,49.421036\,29.185638",false,0.019903,0.057328,0.171588,49.36618677626065,334.18309588931686,slimfit tv samsung,"fit,slim,tv"
wss.86fffd7992bcf081eb4d90d878fc8d02,"Computer,Laptop,_AttributesTrain",n3648120,"laptop,laptop computer",,,0.02996486333695514,"42.99958\,28.73133\,37.784256",false,0.001837,0.003286,0.115921,,,macbook pro,"aluminum,apple,book,chip,computer,cupertino,imac,jobs,keyboard,latest,lcd,logo,mac,macbook,macintosh,mouse,osx,pro,screen,silver,steve,stevejobs,version"
wss.8701046c07327e3063f9008a349ae40b,Couch,n4263630,"sofa,couch,lounge",,,0.021491404243214465,"198.45485\,102.28704\,104.0934",false,0.202579,1.167543,0.021875,320.91596126944603,3047.0784126205617,couch,"couch,padding,simple"
wss.87115561afe473cc363315335dd461ec,"PianoKeyboard,_OIMwhitelist",,,,,0.0013477091207831282,"90.67859\,76.378456\,39.617218",false,0.01265,0.023928,0.014454,,,my synth a saj        t szintim  yamaha psr e,*
wss.871c6e5166e62e47bfde140a3f1e01f3,"WallArt,_StanfordSceneDBModels",n3496279,"hanging,wall hanging","0\,0\,1","0\,-1\,0",0.008545119302568072,"87.80091\,116.85493\,0.0",true,0.00935,0.00935,0.008001,11.328696979863999,259.31870606778523,painting of palm tree and sunset,"art,painting,palm tree,picture,sunset"
wss.871dcd6740ed8d2891a7ac029a825f73,"Whiteboard,_OIMwhitelist",n3216337,"display panel,display board,board","0\,0\,1","1\,0\,0",0.011515405284032403,"268.02084\,199.2165\,47.64499",false,0.290183,0.559508,0.617772,,,smartboard trade,"board,darth hideous,data,learn,school,screen,sensitive,smart,smart board,smartboard,touch,usb"
wss.872767dd790ffdf460ddc468fe733ed1,"Table,CoffeeTable,_StanfordSceneDBModels,_OIMwhitelist",n3067971,"coffee table,cocktail table","0\,0\,1","-1\,0\,0",0.02620663969647642,"148.0675\,59.620102\,74.6889",false,0.046518,0.087722,0.016593,39.02493828790764,463.7921112675201,coffee table,"coffee table,furniture,table,tables"
wss.8727c342e3ff2189859a7164d38b0d13,TV,n3682085,"liquid crystal display,LCD","0\,0\,1","0\,-1\,0",0.009930144371874354,"90.70093\,48.477875\,39.876526",false,0.011604,0.022918,0.124776,28.78185355733952,194.83799651809434,lg flatscreen tv,"black,cinema,detail,flatscreen,high,home,lg,sony,television,tv"
wss.872cafaa1a4b658878df813b603fccea,CellPhone,n2995984,"cellular telephone,cellular phone,cellphone,cell,mobile phone","-0.08715605735778809\,-0.9961946606636047\,2.25923940888606e-7","3.3039793834177544e-7\,1.9788076599525084e-7\,1",0.0025145320285741317,"14.238724\,21.568699\,1.5364349",false,1.18E-4,4.32E-4,0.029075,,,nokia      by fedex,*
wss.8738ee65cff8458994f33b33b4fc2a9c,"Table,AccentTable",n4386330,table,"0\,0\,1","-0.7071067690849304\,-0.7071067690849304\,0",0.03683355224386718,"63.13859\,108.89488\,66.29402",false,0.010673,0.032011,0.006152,8.95380640497954,106.4115654920298,small table,"animation,antics,bedside,design,end,endtable,furniture,interactive,interior,nightstand,ornate,pedestal,prop,small,stand,table,wood"
wss.87394cb3a6c8993b9cbcf59f3bb056a8,TV,n4413042,"television receiver,television,television set,tv,tv set,idiot box,boob tube,telly,goggle box","0\,0\,1","0\,-1\,0",0.05402681577558068,"101.58823\,42.840515\,2.6764832",false,0.007607,0.013822,0.032251,18.86793864276816,127.72601167814062,flat screen tv,"flat screen,plasma,screen,tv,wall mounted"
wss.8745cdb53fc849851666e1246e760f82,Refrigerator,n3278824,"electric refrigerator,fridge",,,0.021680224471493766,"59.748745\,176.3439\,54.96869",true,0.098913,0.343501,0.008161,265.64162874583235,6754.104351854104,drink fridge   single door,"drink,drink fridge"
wss.8748b67d0ba5f35f724d867867ccd9fb,Bottle,n2879899,bottle,,,0.06745520716521308,"14.33423\,32.04122\,14.334231",true,3.82E-4,0.003773,0.015045,0.8625181343264,13.648320840361865,hand sanitizer bottle,"bottle,sanitation,sanitizer"
wss.874ce469cb4d3de0717063e37790aee2,"Bicycle,_Attributes",n2837983,"bicycle,bike,wheel,cycle","0\,0\,1","-1\,0\,0",,"84.53247\,216.03098\,259.99976",false,0.048475,0.070793,0.021868,,,penny farthing bicycle,"bicycle,bike,farthing,penny,transport"
wss.8753d446360545aeb554b42ae3ae3fa0,Cabinet,n2936496,cabinet,,,0.07615157763568003,"53.96634\,97.13815\,143.90813",true,0.073996,0.193232,2.53E-4,49.743301281513844,491.8403253584792,cupboard,*
wss.8754e9aaeecabbe7b12f3136bf6bffbd,Cabinet,n2936496,cabinet,"0\,0\,1","1\,0\,0",0.023459119247635773,"63.33969\,127.27089\,42.22642",true,0.033306,0.263705,0.008008,22.389729072951244,221.37999184266053,rollaway tool chest cabinet,"tool box,tool cabinet,tool chest,toolbox"
wss.876a4bea4fc35db067fd6c1ab7f8324,Ship,n2968752,"cargo ship,cargo vessel","0\,0\,1","1\,0\,0",4.063482428158933E-4,"15.705361\,25.975813\,71.72575",false,0.002326,0.009763,0.101391,,,cargo ship,"boat,cargo,carrier,comic,red ship,ship"
wss.876f974fb8b7becd9aa57619897b669d,"Chair,SideChair,_StanfordSceneDBModels,_OIMwhitelist",n4338415,"straight chair,side chair","0\,0\,1","0\,-1\,0",0.02788362175367849,"46.901787\,86.53565\,55.28561",,0.00813467,0.0361092,0.00205676,,,cushioned dining chair,"architecture,chair,dining,furniture,seating"
wss.8775d936d5f3f38176145360ae4439bd,PianoKeyboard,n3935052,"piano keyboard,fingerboard,clavier",,,0.027008832364603223,"118.01914\,9.674428\,40.04626",false,0.01533,0.034449,0.478793,,,electric keyboard,"electric,keyboard,keys,music,note,piano"
wss.87870712d104cf964fc1553be5e987de,"Bed,QueenBedWithNightstand",n3230691,double bed,"0\,0\,1","0\,1\,0",0.022257419413270932,"248.86221\,54.329025\,196.28635",false,0.181337,0.715279,0.574568,109.964616592272,980.8467183739574,double bed   auping auronde,"auping,auronde,double bed,dutch"
wss.878d76c9657bec71fa58f9bd5c78b9e4,"Lamp,FloorLamp",n4387620,table lamp,,,0.003276799450272454,"20.451195\,174.38438\,11.758218",true,0.002685,0.00373,0.003527,5.7718611459471,57.16161497130864,curvy lamp,"architecture,constantine,details,floor,interior,lamp,light,lighting,rome"
wss.8796f70d4ed706bb19e6dc7f8f5bb539,TV,n4413042,"television receiver,television,television set,tv,tv set,idiot box,boob tube,telly,goggle box","0\,0\,1","0\,-1\,0",0.01875030473601873,"94.48972\,56.841553\,1.8455025",false,0.008025,0.0113,0.01395,19.904720337611998,134.74447794361487,samsung  d led hdtv series   w o stand,"hd,hdtv,lcd,led,samsung,screen,sony,tv"
wss.879727590f0649c167964ba700cd97f5,Camera,n3794704,"motion-picture camera,movie camera,cine-camera","0\,0\,1","-1\,0\,0",0.0027357900437426762,"9.661937\,17.559668\,10.934026",false,2.8E-5,4.7E-5,3.27E-4,,,movie camera with tripod,"camera,movie,primetime,samiaraboghli,television,tv"
wss.87acae1c0253280297f47f3057557cbe,"Fork,_Attributes,_OIMwhitelist,Utensils",n3388794,fork,"0\,1\,0","0\,0\,1",0.0020793078412836264,"4.6661544\,32.614567\,4.4860024",false,5.0E-5,6.7E-5,0.006408,,,fork,"alimentos,comida,cubierto,cubiertos,cutlery,food,fork,kenamotion,tenedor"
wss.87bdac1e34f3e6146db2ac45db35c175,Couch,n4263630,"sofa,couch,lounge",,,0.02559466883344092,"209.876\,91.1014\,91.29602",false,0.195472,0.4707,0.018282,309.6573918385477,2940.1789498011467,futon couch,"couch,futon,living room,sofa bed"
wss.87c7911287c10ab8407b28046774089c,"Couch,_StanfordSceneDBModels,_OIMwhitelist",n4263630,"sofa,couch,lounge",,,0.025728197095885336,"201.04347\,93.39902\,94.6121",false,0.213237,0.905521,0.014802,337.7998550353831,3207.3900032677175,sofa,"couch,seating,sofa"
wss.87c9231d0ecf6d6e6430c2c15987e4cd,"MediaStorage,WallUnit",n3295564,entertainment center,"0\,0\,1","1\,0\,0",0.05628793651831082,"262.4425\,133.68385\,77.04411",true,0.465814,1.476118,0.212715,,,pier   imports entertainment center,"brown,center,entertainment center,imports,pier one,tao,thai,walnut"
wss.87d536032c36d75a84b9ed79a2c52d47,"Bed,CanopyBed,PosterBed",n2821967,bed,,,0.02839578467303196,"193.09131\,241.7191\,249.88281",false,0.411416,2.224445,0.05145,249.48688188249602,2225.337539975516,queen bed,"bed,canopy bed,canopy queen bed,furniture,queen,queen bed"
wss.87e5a00a6f82649d4c54cb9312d83b78,_StanfordSceneDBModels,,,"0\,1\,0","0\,0\,1",0.06014707181069826,"72.17648\,95.97127\,4.1707",false,0.009534,0.005602,0.508477,,,calendar,"calendar,calender,date,day,month,year"
wss.87f103e24f91af8d4343db7d677fae7b,Couch,n4263630,"sofa,couch,lounge","0\,0\,1","-1\,0\,0",0.02796255665566038,"198.53415\,105.54051\,100.6652",false,0.144474,0.844659,0.012991,228.86879976918607,2173.0959605138887,sofa,"furniture,seating,sofa"
wss.87f3efb9edf30131d0c63a304a95442d,"Books,_StanfordSceneDBModels",n6422547,book,,,0.029511456742547574,"62.142273\,34.91353\,34.53755",false,0.021741,0.033476,0.041459,,,nc code books,"books,code,nc,ring binders"
wss.87fb8857bf2bd3a7420ada7b49a056b8,TV,n4413042,"television receiver,television,television set,tv,tv set,idiot box,boob tube,telly,goggle box","0\,0\,1","-1\,0\,0",0.003929561757452058,"96.69209\,45.793148\,26.764244",false,0.00914,0.02582,0.078064,22.670298303523204,153.46598484793026,widescreen tv,"plama tv,tv,widescreen"
wss.88061271a909429ce155aa4b11af8e5,Books,n6422547,book,"0\,0\,1","0\,1\,0",0.0011767870452569049,"26.912128\,34.400192\,38.113747",false,0.002678,0.014772,0.053623,,,more books,"book,books,bucher,buecher"
wss.880a6bcedaeaed1fd095418bcfa348eb,Washer,n4561970,"washer,automatic washer,washing machine",,,0.043231193129898114,"119.14127\,149.77748\,107.22675",true,0.175441,1.849963,1.229012,,,washer,"bath,bathroom,clothes,clotheswasher,wash,washer"
wss.88126ea1dd43940d9251ef7f51226942,"_StanfordSceneDBModels,Book",n6422547,book,"-1\,0\,0","0\,0\,1",6.446113073983514E-4,"26.901089\,34.210102\,3.6546948",true,5.97E-4,0.003455,0.092346,0.4179,0.819084,diary of a wimpy kid  rodrick rules,"diary of a wimpy kid,diary of a wimpy kid rodrick rules"
wss.881756250fe9a7fa5fceaa39a8353bde,Desk,n3184367,desk,,,0.017009611429157415,"141.03247\,48.551044\,67.36883",false,0.026969,0.029438,0.007284,16.1814,98.3181864,desk glass,"apartament,arm,armchair,bedroom,black,bureau,cadeira,casa,chairs,chaise,cool,decoracion,decoration,design,desk,dormitorio,escritorio,exterior,flat,furniture,haus,home,house,interior,ksa,living,loft,lounge,maison,metal,moblie,moving,office,poltrona,quarto,relax,riunioni,rock,room,sala,schreibtisch,sedia,silla,stuhl,table,tavolo,ufficio,white,wood"
wss.8824ac5d1d34309794247f03639516c,"_StanfordSceneDBModels,Plate,_OIMwhitelist",n3965779,plate,,,0.02593307835152109,"31.231775\,0.6634096\,31.231775",true,1.98E-4,1.98E-4,0.054534,0.4660030712026799,16.466191203119067,plate    inches wide,"architecture,details,dishes,interior,plate"
wss.8826871281dc12951072594c80fb7e4e,"TV,_StanfordSceneDBModels,_OIMwhitelist",n4413042,"television receiver,television,television set,tv,tv set,idiot box,boob tube,telly,goggle box","0\,0\,1","0\,-1\,0",0.01876572375799296,"82.100044\,62.850536\,15.426157",false,0.006989,0.021044,0.014564,17.33508915134832,117.34942758229589,dell    ultrasharp     wfp lcd widescreen monitor,"dell,lcd,monitor,tv,ultrasharp,widescreen"
